"YEAR","STATE","UNIT_ID","FIRE_NUM","FIRE_NAME","AGENCY","C_METHOD","CAUSE","INC_NUM","OBJECTIVE","COMMENTS","REPORT_AC","GIS_ACRES","Shape_Leng","Shape_Area","ALARM_DATE","CONT_DATE_","ID_NUM"
1967,CA,LAC,00000639,BRICKYARD FIRE,CCO,0,14,00312037,1,,0.000000000000000,5823.870605468750000,46688.554439151300000,23568367.850729300000000,08/29/67,01/04/1,591
1967,CA,CNF,00000044,,USF,0,9,00000000,1,,0.000000000000000,29083.328125000000000,84582.802132347600000,117696054.879005000000000,01/04/1,01/04/1,592
1967,CA,CNF,00000011,PASEO GRANDE,USF,0,14,00000000,1,,0.000000000000000,51076.476562500000000,92559.104515450100000,206699159.805281000000000,01/04/1,01/04/1,593
1968,CA,MMU,00000039,ENGINEERS ROAD,CDF,0,14,00000000,1,,0.000000000000000,8073.539062500000000,36588.134292156600000,32672453.786481800000000,07/12/68,01/04/1,594
1968,CA,MVU,00000054,DONOVAN,CDF,0,14,00000000,1,,0.000000000000000,8814.414062500000000,30354.168985769300000,35670667.809521200000000,09/28/68,01/04/1,595
1970,CA,CNF,00000046,LAGUNA,USF,8,4,00000000,1,,174158.000000000000000,174161.546875000000000,241974.352438122000000,704806802.804718000000000,09/26/70,09/26/70,596
1970,CA,MVU,00000040,BOULDER,CDF,0,9,00000000,1,,0.000000000000000,12829.576171875000000,51349.126869831400000,51919454.448604300000000,09/28/70,01/04/1,597
1970,CA,BDF,00000241,BEAR,USF,8,4,00000000,1,,53100.000000000000000,51655.246093750000000,106940.738417015000000,209041363.816297000000000,11/11/70,11/19/70,598
1913,CA,LPF,00000999,,USF,0,14,00000000,1,,0.000000000000000,11767.643554687500000,31031.479021928200000,47621963.307310800000000,01/04/1,01/04/1,599
2003,CA,VNC,03080724,SIMI FIRE,CCO,0,14,03080724,1,,107560.000000000000000,107570.398437500000000,216186.840234717000000,435321966.833757000000000,10/25/03,01/04/1,600
2003,CA,RRU,00001946,MOUNTAIN,CDF,8,14,00082809,1,,10331.000000000000000,10331.393554687500000,35600.488390825400000,41809667.141498500000000,10/26/03,11/08/03,601
1979,CA,CNF,00000027,JARDINE,USF,8,9,00000000,1,,10000.000000000000000,11672.894531250000000,32278.919793608800000,47238527.150217300000000,06/11/79,06/12/79,602
1993,CA,ORC,00000000,LAGUNA FIRE,CCO,0,7,00036683,1,,0.000000000000000,14337.757812500000000,62728.468856864700000,58022845.320549100000000,10/27/93,01/04/1,603
2002,CA,PNF,00000003,BISCUIT,USF,8,1,00000000,1,,499945.000000000000000,501082.031250000000000,403257.735458066000000,2027806990.791220000000000,07/13/02,11/08/02,604
1978,CA,SHU,00000000,WHITMORE LTG #32,CDF,0,14,00000000,1,,0.000000000000000,7285.188476562500000,27959.469694775200000,29482112.039121200000000,08/08/78,01/04/1,605
2002,CA,AFV,00000364,SUDDEN,DOD,1,11,00000364,1,,7502.140000000000000,7503.214843750000000,49456.775745724400000,30364432.271837500000000,06/15/02,06/15/02,606
1981,CA,BTU,00000486,INGALLS (ASSIST #12),CDF,0,14,00000082,1,,0.000000000000000,6697.297851562500000,28144.059968672600000,27103003.599723500000000,09/17/81,01/04/1,607
1981,CA,LNU,00000315,LANGES PEAK,CDF,0,7,00001554,1,,0.000000000000000,14448.362304687500000,43310.034785203400000,58470446.993397000000000,08/09/81,01/04/1,608
1981,CA,AEU,00000138,MEISS,CDF,0,9,00000400,1,,0.000000000000000,14125.647460937500000,61650.567286029700000,57164467.727868000000000,06/14/81,01/04/1,609
1981,CA,LAC,00000281,OAT FIRE,CCO,0,14,00927520,1,,0.000000000000000,17787.080078125000000,79779.757457958800000,71981759.536039100000000,10/31/81,01/04/1,610
1931,CA,MEU,00000000,COMPTCHE,CDF,0,14,00000000,1,,0.000000000000000,33101.589843750000000,71617.512466721400000,133957379.579877000000000,09/22/31,01/04/1,611
2001,CA,MMU,00000361,CREEK FIRE,CDF,8,7,00014026,1,,11095.000000000000000,11095.119140625000000,43507.628886993400000,44900354.172901300000000,08/18/01,08/24/01,612
2001,CA,TCU,00000622,LEONARD,CDF,0,2,00006112,1,,0.000000000000000,5188.440429687500000,27033.121727819400000,20996873.171279800000000,08/19/01,01/04/1,613
1996,CA,LPF,00000059,HIGHWAY 58,USF,8,9,00000000,1,,106668.000000000000000,106969.742187500000000,134856.161026008000000,432891178.981107000000000,08/15/96,08/25/96,614
1995,CA,KRN,00000000,PUMP,CCO,0,7,00000000,1,,0.000000000000000,8804.660156250000000,28731.762271820600000,35631194.111916600000000,08/15/95,01/04/1,615
2002,CA,TOI,00000000,CANNON,USF,8,4,00000000,1,,27000.000000000000000,26684.134765625000000,76294.578234305200000,107986864.764347000000000,06/15/02,07/16/02,616
1983,CA,FKU,00000215,DONUT,CDF,0,1,00006364,1,,0.000000000000000,9310.303710937500000,34364.597584379800000,37677462.255991500000000,08/31/83,01/04/1,617
1985,CA,SCU,00000000,LEXINGTON,CDF,0,7,00001244,1,,0.000000000000000,13128.131835937500000,48725.588658559600000,53127664.999666800000000,07/07/85,01/04/1,618
1985,CA,CNF,00000005,MILLER,USF,0,9,00000000,1,,0.000000000000000,8269.634765625000000,26291.830686408900000,33466024.309476900000000,06/30/85,01/04/1,619
2001,CA,LAC,00099200,STABLES FIRE,CCO,0,14,00000002,1,,0.000000000000000,6401.867675781250000,46703.452641109600000,25907440.174738400000000,10/12/01,01/04/1,620
1986,CA,BEU,00000392,RIVER,CDF,0,5,00001801,1,,0.000000000000000,5468.667968750000000,25660.653060282800000,22130913.944214000000000,11/06/86,01/04/1,621
2003,CA,CNF,00000039,COYOTE,USF,8,1,00000000,1,,18704.000000000000000,18704.779296875000000,57288.306226123800000,75695553.296569200000000,07/16/03,07/23/03,622
1988,CA,BBD,0000D213,BRIDGE,BLM,8,7,00000000,1,,6492.000000000000000,6373.835449218750000,26660.664066235600000,25793996.988060900000000,07/19/88,07/26/88,623
1992,CA,KRN,00000000,MIDDLE RIDGE,CCO,8,2,00000000,1,,7530.000000000000000,7409.527343750000000,28420.502172873200000,29985293.369159100000000,08/22/92,08/31/92,624
1968,CA,BDF,00000000,POPPET,USF,0,14,00000000,1,,0.000000000000000,6172.464355468750000,41121.717384583700000,24979076.269381800000000,09/10/68,01/04/1,625
1968,CA,BDF,00000000,MIDDLE FORK,USF,0,14,00000000,1,,0.000000000000000,6467.571289062500000,36136.447195391900000,26173331.742214400000000,09/07/68,01/04/1,626
1968,CA,LAC,00007756,LIEBRE FIRE,CCO,0,14,0031750E,1,,0.000000000000000,48564.261718750000000,199143.897898639000000,196532593.044319000000000,06/21/68,01/04/1,627
1987,CA,KNF,00000318,LAKE,USF,8,1,00000000,1,,15150.000000000000000,18234.250000000000000,49292.895301640200000,73791389.762838800000000,08/30/87,09/28/87,628
1987,CA,MNF,00000037,FOUTS,USF,8,1,00000000,1,,18677.000000000000000,16362.875000000000000,51353.089142937300000,66218207.040526100000000,09/01/87,09/14/87,629
1998,CA,RRU,00001596,EDNA,CDF,0,7,00055751,1,,0.000000000000000,28136.326171875000000,70651.771050172600000,113863672.644609000000000,10/05/98,01/04/1,630
1921,CA,LPF,00000996,,USF,0,14,00000000,1,,0.000000000000000,10436.966796875000000,32848.743631697500000,42236904.897787200000000,01/04/1,01/04/1,631
1975,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,12800.968750000000000,47249.551665662700000,51803684.426130400000000,01/04/1,01/04/1,632
1975,CA,BDF,00000126,LAKE HEMET,USF,8,8,00000000,1,,4490.000000000000000,5214.976562500000000,28463.703354163200000,21104260.685352100000000,08/08/75,08/10/75,633
1994,CA,TNF,00000034,CRYSTAL,USF,8,2,00000000,1,,7310.000000000000000,7392.430175781250000,29377.136079024600000,29916103.124460200000000,08/04/94,08/15/94,634
1979,CA,BDF,00000090,MILLIE,USF,8,9,00000000,1,,6026.000000000000000,7560.166992187500000,35561.315332006400000,30594909.500164300000000,07/09/79,07/11/79,635
1996,NV,TOI,00000066,,USF,0,7,00000000,1,,0.000000000000000,6718.709472656250000,27231.693750496900000,27189651.989510300000000,08/05/96,01/04/1,636
1970,CA,BEU,00000026,BUCKEYE,CDF,0,9,00000000,1,,0.000000000000000,42307.453125000000000,69759.471195270600000,171212187.015201000000000,09/27/70,01/04/1,637
1970,CA,RRU,00000001,CASCO #2,CDF,0,14,00000000,1,,0.000000000000000,6234.291503906250000,32271.106616833900000,25229282.003183900000000,09/25/70,01/04/1,638
1970,CA,LAC,00000112,AGUA DULCE FIRE,CCO,0,14,00319038,1,,0.000000000000000,21756.251953125000000,113950.060024425000000,88044430.435927300000000,09/25/70,01/04/1,639
1970,CA,KRN,00002507,RANKIN RANCH,CCO,0,9,00000489,1,,0.000000000000000,35976.222656250000000,65522.979169620900000,145590602.488091000000000,09/25/70,01/04/1,640
1973,CA,MEU,00000299,DOGHOUSE,CDF,0,14,00000000,1,,0.000000000000000,8058.793457031250000,33235.172746989900000,32612779.550383400000000,09/08/73,01/04/1,641
1973,CA,HUU,00000242,FINLEY CREEK,CDF,0,14,00000000,1,,0.000000000000000,12832.893554687500000,43054.380957040600000,51932877.212842600000000,09/07/73,01/04/1,642
1973,CA,TGU,00000143,INSKIP GRADE,CDF,0,14,00000000,1,,0.000000000000000,19560.859375000000000,46648.788672377900000,79159989.716521900000000,08/19/73,01/04/1,643
1973,CA,KNF,00000263,OFF,USF,0,2,00000000,1,,0.000000000000000,8414.398437500000000,29708.477659810100000,34051862.931859200000000,07/27/73,01/04/1,644
1974,CA,TGU,00000062,CASEY,CDF,0,14,00000000,1,,0.000000000000000,6829.055664062500000,23441.531456885900000,27636208.116361200000000,07/01/74,01/04/1,645
1987,CA,TNF,00000168,INDIAN,USF,0,1,00000000,1,,8500.000000000000000,9242.692382812500000,31603.080998251500000,37403847.922131100000000,08/29/87,09/11/87,646
1975,CA,LAC,00000IRE,PACOIMA FIRE/USFS,CCO,0,14,00USFS0F,1,,0.000000000000000,6595.710937500000000,34211.228911599200000,26691894.953259500000000,08/09/75,01/04/1,647
1975,CA,LAC,00002344,MILL FIRE/USFS,CCO,0,14,00319028,1,,0.000000000000000,51220.441406250000000,118736.462444787000000,207281778.869896000000000,11/22/75,01/04/1,648
1975,CA,LAC,00000277,VILLAGE FIRE,CCO,0,14,00319036,1,,0.000000000000000,14246.787109375000000,33583.120221788600000,57654701.697747800000000,11/23/75,01/04/1,649
2001,CA,TCU,00000680,DARBY,CDF,8,14,00006632,1,,14280.000000000000000,14280.477539062500000,46259.038688131500000,57791042.843298600000000,09/05/01,09/24/01,650
2001,CA,MDF,00000138,BLUE,USF,8,1,00000000,1,,34319.000000000000000,34218.847656250000000,72211.105695463600000,138478758.063966000000000,08/08/01,08/21/01,651
1994,CA,SQF,00000040,LUCAS #4,USF,8,1,00000000,1,,5179.000000000000000,6221.374511718750000,34806.534406238700000,25177008.940874000000000,06/27/94,07/02/94,652
1994,CA,TGU,00000257,BARKLEY,CDF,0,1,00002648,1,,0.000000000000000,43905.281250000000000,64270.304298262300000,177678374.139898000000000,09/18/94,01/04/1,653
2002,CA,BDF,00000086,LOUISIANA,USF,8,2,00000000,1,,6559.000000000000000,6564.211425781250000,31271.786587818800000,26564420.313452300000000,06/26/02,01/04/1,654
2002,CA,BDF,00000053,BLUE CUT,USF,8,7,00000000,1,,6864.000000000000000,6821.039062500000000,47128.585572697400000,27603766.340301600000000,06/16/02,06/26/02,655
1999,CA,SHF,00000119,SHEEP #1,USF,8,1,00000000,1,,1280.000000000000000,12400.056640625000000,40777.764195980400000,50181248.387663000000000,08/23/99,09/19/99,656
1988,CA,HUU,00000248,KLAMATH,CDF,0,9,00002330,1,,0.000000000000000,6158.767089843750000,21726.427522142400000,24923646.796895400000000,09/11/88,01/04/1,657
1988,CA,LNU,00000341,MILLER,CDF,0,7,00003015,1,,0.000000000000000,34564.527343750000000,55137.083399335700000,139877676.257230000000000,09/17/88,01/04/1,658
1988,CA,HUU,00000228,SADDLE,CDF,0,3,00002224,1,,0.000000000000000,5907.939941406250000,25711.932277333500000,23908585.593955500000000,09/04/88,01/04/1,659
1994,CA,TNF,00000034,,USF,0,2,00000000,1,,0.000000000000000,7383.409667968750000,29337.615896809400000,29879598.010050300000000,08/04/94,01/04/1,660
1992,CA,SHU,00000588,FOUNTAIN,CDF,0,7,00004733,1,,0.000000000000000,60290.144531250000000,94406.569648918400000,243985565.992401000000000,08/20/92,01/04/1,661
1995,CA,RRU,00001174,VERBENIA,CDF,0,2,00037739,1,,0.000000000000000,21444.125000000000000,84361.207304582300000,86781294.909496300000000,08/04/95,01/04/1,662
2003,CA,MNF,00000079,SPANISH,USF,1,4,00000000,1,,6058.000000000000000,6049.686523437500000,24451.937841666000000,24482212.531541000000000,09/27/03,09/28/03,663
1996,CA,MNF,00000011,FORK,USF,8,7,00000000,1,,83323.000000000000000,83056.945312500000000,117862.700381117000000,336119523.999768000000000,08/11/96,09/07/96,664
1997,CA,ORC,00000000,BAKER,CCO,0,14,00052502,1,,0.000000000000000,6319.715332031250000,37015.956404838900000,25574980.901330900000000,10/13/97,01/04/1,665
2000,CA,TGU,00000165,WEINSTEIN,CDF,0,18,00003715,1,,0.000000000000000,8283.986328125000000,43045.521027951600000,33524105.051847500000000,09/29/00,01/04/1,666
2003,CA,SCU,00000319,DEVIL,CDF,1,1,00003581,1,,5500.000000000000000,5444.272460937500000,24336.202617398500000,22032188.027955700000000,08/27/03,09/18/03,667
2003,CA,SCU,00000319,ANNIE,CDF,1,1,00003581,1,,18500.000000000000000,18210.400390625000000,55731.114912460900000,73694874.152705300000000,08/27/03,09/18/03,668
2003,CA,SCU,00000235,DEL_PUERTO_2,CDF,1,1,00002846,1,,6100.000000000000000,5909.038085937500000,26939.475970464500000,23913028.264282000000000,07/20/03,07/25/03,669
2003,CA,SCU,00000083,BIRD_1,CDF,1,2,00001791,1,,7876.000000000000000,7876.473144531250000,30918.768969549300000,31874956.089448500000000,06/01/03,06/03/03,670
1996,CA,LPF,00000069,WILD,USF,8,7,00000000,1,,25620.000000000000000,25512.109375000000000,66484.453900776800000,103243839.865724000000000,10/07/96,10/18/96,671
1922,CA,LPF,00000029,,USF,0,9,00000000,1,,0.000000000000000,114744.796875000000000,88633.369697126300000,464355730.252597000000000,01/04/1,01/04/1,672
1928,CA,LPF,00000024,,USF,0,9,00000000,1,,0.000000000000000,42870.414062500000000,54384.637939519000000,173490408.552854000000000,01/04/1,01/04/1,673
1966,CA,LPF,00000012,WELLMAN,USF,0,9,00000000,1,,0.000000000000000,97117.648437500000000,137851.107398943000000,393021178.005683000000000,01/04/1,01/04/1,674
1926,CA,TNF,00000012,,USF,0,14,00000000,1,,0.000000000000000,5245.429687500000000,21994.913382953400000,21227500.952900900000000,01/04/1,01/04/1,675
1977,CA,BEU,00000214,MARBLE-CONE,CDF,0,9,00001005,1,,0.000000000000000,173333.453125000000000,155413.869050639000000,701455625.741858000000000,08/01/77,01/04/1,676
1977,CA,BDU,00000266,MITCHELL CYN.,CDF,0,14,00000000,1,,0.000000000000000,6042.001953125000000,23486.606263346900000,24451113.580530100000000,08/01/77,01/04/1,677
1977,CA,MDF,00000078,SCARFACE,USF,8,1,00000000,1,,79904.000000000000000,78190.851562500000000,107345.491812914000000,316427138.358398000000000,08/02/77,08/12/77,678
1987,CA,TOI,00000119,,USF,0,9,00000000,1,,0.000000000000000,6349.676757812500000,28392.597854988700000,25696230.832209200000000,07/29/87,01/04/1,679
1984,CA,SQF,00000078,BODFISH,USF,8,5,00000000,1,,0.000000000000000,26708.996093750000000,69074.523330113100000,108087474.769312000000000,07/07/84,07/14/84,680
1997,CA,KRN,00000000,MIDWAY,CCO,0,7,00000000,1,,0.000000000000000,8034.083007812500000,29859.841552073800000,32512781.327710100000000,06/21/97,01/04/1,681
1959,CA,TNF,00000121,,USF,8,9,00000000,1,,0.000000000000000,18522.330078125000000,49059.602136810600000,74957209.824173500000000,01/04/1,01/04/1,682
1979,CA,TCU,00000243,FOWLER PEAK,CDF,0,14,00000473,1,,0.000000000000000,5237.422363281250000,22210.428468239700000,21195096.119006500000000,06/11/79,01/04/1,683
1924,CA,TNF,00000020,,USF,8,14,00000000,1,,0.000000000000000,27880.250000000000000,74836.435196688900000,112827371.876757000000000,01/04/1,01/04/1,684
1924,CA,TNF,00000007,,USF,8,9,00000000,1,,0.000000000000000,16266.472656250000000,44350.486978394000000,65828079.825655800000000,01/04/1,01/04/1,685
2000,CA,LPF,00000030,PLASKETT 2,USF,8,9,00000000,1,,5856.000000000000000,5811.850585937500000,30011.353705667100000,23519724.484987500000000,07/22/00,08/04/00,686
1979,CA,VNC,00000000,CREEK ROAD,CCO,0,14,00000000,1,,0.000000000000000,32706.398437500000000,55309.740384026500000,132358101.895886000000000,09/18/79,01/04/1,687
1979,CA,LAC,00000IRE,SAGE FIRE/USFS,CCO,0,14,00USFS0F,1,,0.000000000000000,28913.087890625000000,66318.876520162800000,117007112.595692000000000,09/13/79,01/04/1,688
1923,CA,LPF,00000006,,USF,0,9,00000000,1,,0.000000000000000,9296.201171875000000,37649.201883907000000,37620392.723160600000000,01/04/1,01/04/1,689
1924,CA,LPF,00000997,,USF,0,14,00000000,1,,0.000000000000000,5578.797363281250000,20916.335913751100000,22576591.669483700000000,01/04/1,01/04/1,690
1921,CA,LPF,00000020,,USF,0,9,00000000,1,,0.000000000000000,5549.761230468750000,20608.485153419400000,22459086.798297400000000,01/04/1,01/04/1,691
1996,CA,BBD,0000D072,SKYLINE,BLM,8,11,00000000,1,,19839.000000000000000,20567.914062500000000,47771.023457438900000,83235397.846547000000000,04/27/96,04/27/96,692
1996,CA,BBD,0000D073,PANOCHE II,BLM,8,11,00000000,1,,18340.000000000000000,7931.954589843750000,32776.253992291000000,32099480.943846500000000,04/27/96,04/28/96,693
1979,CA,CNF,00000209,,USF,0,14,00000000,1,,0.000000000000000,6150.754882812500000,32306.151123340200000,24891222.817154000000000,01/04/1,01/04/1,694
1979,CA,CNF,00000207,,USF,0,14,00000000,1,,0.000000000000000,9429.007812500000000,29017.975528575900000,38157842.309489400000000,01/04/1,01/04/1,695
1936,CA,TNF,00000006,,USF,8,14,00000000,1,,0.000000000000000,21288.390625000000000,59474.498702389900000,86151057.004281200000000,01/04/1,01/04/1,696
1960,CA,NEU,00000102,NORTH SAN JUAN,CDF,8,9,00000000,1,,0.000000000000000,5839.616210937500000,23892.045017673400000,23632088.044389900000000,08/21/60,08/21/60,697
1960,CA,TNF,00000071,VOLCANO,USF,8,3,00000000,1,,44386.000000000000000,42595.988281250000000,79559.803741950100000,172379848.363694000000000,08/20/60,08/27/60,698
1947,CA,TNF,00000034,,USF,8,9,00000000,1,,0.000000000000000,9005.070312500000000,35892.347776960700000,36442225.766350100000000,01/04/1,01/04/1,699
1981,CA,RRU,00000598,,CDF,0,7,00011149,1,,0.000000000000000,9182.018554687500000,34642.410160922000000,37158309.387357000000000,06/15/81,01/04/1,700
2000,CA,AFV,00000539,HARRIS,DOD,1,9,00000539,1,,7000.000000000000000,9329.916992187500000,46188.886956260000000,37756833.337377200000000,09/13/00,09/15/00,701
2003,CA,HUU,00000231,CANOE,CDF,7,1,00004435,1,Updated perimeter from 2003,11039.500000000000000,11043.564453125000000,33025.389413485100000,44691719.857294300000000,09/03/03,10/06/03,702
2001,CA,KNF,00000167,SWILLUP II,USF,8,1,00000000,1,,8055.000000000000000,8099.490234375000000,26947.770640393000000,32777473.868982200000000,09/15/01,10/30/01,703
1999,CA,SBC,00000000,SPANISH,CCO,0,14,00000000,1,,0.000000000000000,22295.855468750000000,56507.554563171100000,90228128.293398300000000,07/18/99,01/04/1,704
1980,CA,RRU,00012789,DRY FALLS,CDF,0,14,00016759,1,,0.000000000000000,41756.312500000000000,89524.407266160200000,168981794.690602000000000,08/26/80,01/04/1,705
1980,CA,RRU,00000000,,CDF,0,14,00000000,1,,0.000000000000000,6211.831542968750000,27637.798714420700000,25138389.462727700000000,01/04/1,01/04/1,706
1987,CA,SHF,00000293,EAST,USF,4,1,00000000,1,,9147.000000000000000,11473.767578125000000,38100.068399880800000,46432688.440591900000000,08/30/87,09/25/87,707
1913,CA,ANF,00000000,,USF,0,14,00000000,1,"S.Imsand,Saugus,4,5N17W,Oil Cyn Oil Field,Holser Cyn-ADD-ON-AFA 1911-1930 Saugu*",10285.000000000000000,10284.984375000000000,31307.852712388200000,41621855.476514200000000,01/04/1,01/04/1,708
1987,CA,SHF,00000281,PEANUT,USF,8,1,00000000,1,,6860.000000000000000,6265.906738281250000,30422.107011565500000,25357224.383118600000000,08/30/87,09/12/87,709
1980,CA,LAC,00000191,PASS FIRE,CCO,0,14,00312038,1,,0.000000000000000,7603.916992187500000,45851.602090731500000,30771961.044073800000000,07/16/80,01/04/1,710
1999,CA,TNF,00000110,PENDOLA,USF,8,9,00000000,1,,11725.000000000000000,12324.306640625000000,82325.928241997100000,49874697.939013100000000,10/16/99,10/25/99,711
1980,CA,LAC,00003501,SUNLAND FIRE,CCO,0,14,00316026,1,,0.000000000000000,6457.050292968750000,60191.331847208700000,26130755.356647100000000,11/16/80,01/04/1,712
1985,CA,BDU,00000069,ONION,CDF,0,1,000BD190,1,,0.000000000000000,9084.125000000000000,37005.818005822100000,36762149.240502800000000,07/06/85,01/04/1,713
1985,CA,LAC,00000085,DECKER FIRE,CCO,0,14,00937274,1,,0.000000000000000,6567.364746093750000,34222.416967443000000,26577183.026013400000000,10/14/85,01/04/1,714
1923,CA,LPF,00000026,,USF,0,9,00000000,1,,0.000000000000000,61895.851562500000000,110244.697913046000000,250483632.088919000000000,01/04/1,01/04/1,715
1980,CA,RRU,00001803,INDIAN,CDF,0,9,00022918,1,,0.000000000000000,28940.218750000000000,85257.968597291200000,117116907.251396000000000,11/24/80,01/04/1,716
1980,CA,RRU,00001801,LAKELAND,CDF,0,9,00000000,1,,0.000000000000000,7010.857421875000000,24093.766538839600000,28371932.558243900000000,01/04/1,01/04/1,717
1980,CA,LAC,00000959,CARBON FIRE,CCO,0,14,00711912,1,,0.000000000000000,6954.627441406250000,63685.631129853000000,28144379.313970900000000,11/16/80,01/04/1,718
1981,CA,MEU,00000179,COW MTN.,CDF,0,7,00000314,1,,0.000000000000000,25663.912109375000000,53883.778528363000000,103858169.596414000000000,08/08/81,01/04/1,719
1981,CA,LNU,00000160,ATLAS PEAK,CDF,0,7,00001028,1,,0.000000000000000,33606.375000000000000,62168.460006244100000,136000179.241438000000000,06/22/81,01/04/1,720
1982,CA,LNU,00000324,SILVERADO,CDF,0,14,00001952,1,,0.000000000000000,6218.794433593750000,34523.750448644900000,25166568.987532500000000,09/11/82,01/04/1,721
1982,CA,MMU,00000187,TEMPERANCE FLAT,CDF,0,14,00000654,1,,0.000000000000000,7801.749511718750000,35177.960040545100000,31572560.335540500000000,07/31/82,01/04/1,722
1982,CA,BDF,00000000,,USF,0,14,00000000,1,,0.000000000000000,6152.719726562500000,22391.601291674800000,24899173.537697900000000,01/04/1,01/04/1,723
1982,CA,LAC,00000482,DAYTON CANYON FIRE,CCO,0,14,00927518,1,,0.000000000000000,43097.433593750000000,212323.297099340000000,174409120.477992000000000,10/09/82,01/04/1,724
1984,CA,BTU,00000268,BIDWELL,CDF,0,14,00002258,1,,0.000000000000000,6192.224121093750000,28717.437141134400000,25059041.483252800000000,07/02/84,01/04/1,725
1999,CA,LPF,00000068,KIRK,USF,8,1,00000000,1,,86700.000000000000000,85834.914062500000000,255926.200849312000000,347361582.130692000000000,09/08/99,11/12/99,726
2000,CA,RRU,00000000,PECHANGA,CDF,0,14,00048329,1,,0.000000000000000,11733.981445312500000,42079.079626694500000,47485740.134069500000000,07/29/00,01/04/1,727
1989,CA,SNF,00000074,POWDERHOUSE,USF,8,7,00000000,1,,11680.000000000000000,11800.009765625000000,43021.300907253100000,47752943.981623800000000,07/28/89,08/03/89,728
1989,CA,SNF,00000076,BALCH,USF,8,7,00000000,1,,7550.000000000000000,8383.673828125000000,35017.001997383300000,33927524.744963900000000,07/29/89,08/09/89,729
1999,CA,TGU,00000217,SPRING,CDF,0,1,00002680,1,,0.000000000000000,6456.052734375000000,34211.278160675300000,26126718.102293200000000,08/23/99,01/04/1,730
1985,CA,LNU,00000491,BALD MT.,CDF,0,14,00003906,1,,0.000000000000000,5918.962890625000000,35573.320521786400000,23953192.792975300000000,10/08/85,01/04/1,731
1996,CA,VNC,00000000,GRAND,CCO,0,9,00000000,1,,0.000000000000000,10949.522460937500000,40712.332130091000000,44311143.436343600000000,07/02/96,01/04/1,732
1993,CA,KRN,00000000,ORCHARD,CCO,0,1,00000000,1,,0.000000000000000,19969.128906250000000,40347.181473118300000,80812194.174219400000000,06/21/93,01/04/1,733
1993,CA,VNC,00000000,STECKEL,CCO,0,14,00000000,1,,0.000000000000000,27084.615234375000000,62175.585912073300000,109607546.519645000000000,10/27/93,01/04/1,734
1993,CA,VNC,00000000,GREEN MEADOWS,CCO,0,14,00000000,1,,0.000000000000000,38479.125000000000000,118507.387852401000000,155719501.078081000000000,10/26/93,01/04/1,735
1994,CA,CNF,00000016,SECOND,USF,8,9,00000000,1,,5120.000000000000000,5779.103027343750000,28561.769343796100000,23387199.667479400000000,06/26/94,07/16/94,736
1995,CA,CNF,00000045,EL MONTE,USF,8,3,00000000,1,,8100.000000000000000,8564.242187500000000,44748.192265250400000,34658258.915041300000000,08/27/95,09/03/95,737
1998,CA,SRF,00000000,,USF,0,14,00000000,1,,0.000000000000000,11140.899414062500000,38458.674833500500000,45085620.709325100000000,10/01/98,01/04/1,738
1923,CA,LPF,00000023,,USF,0,9,00000000,1,,0.000000000000000,41345.011718750000000,56389.883625216600000,167317320.427725000000000,01/04/1,01/04/1,739
1921,CA,LPF,00000023,,USF,0,14,00000000,1,,0.000000000000000,12350.668945312500000,36375.535338960800000,49981383.631473100000000,01/04/1,01/04/1,740
1922,CA,LPF,00000027,,USF,0,9,00000000,1,,0.000000000000000,25637.427734375000000,42469.858425211700000,103750989.112257000000000,01/04/1,01/04/1,741
1923,CA,LPF,00000998,,USF,0,14,00000000,1,,0.000000000000000,8301.366210937500000,26362.551574858400000,33594435.950441500000000,01/04/1,01/04/1,742
1914,CA,LPF,00000204,,USF,0,14,00000000,1,,0.000000000000000,18089.283203125000000,32824.368850489400000,73204734.742626500000000,01/04/1,01/04/1,743
1917,CA,LPF,00000011,,USF,0,9,00000000,1,,0.000000000000000,19396.667968750000000,51729.255080802000000,78495528.658388500000000,01/04/1,01/04/1,744
1997,CA,LPF,00000040,LOGAN,USF,8,9,00000000,1,,49489.000000000000000,49490.476562500000000,133354.012193556000000,200280859.583674000000000,08/04/97,08/16/97,745
1929,CA,LPF,00000016,SALISBURY POTRERO,USF,0,3,00000000,1,,0.000000000000000,5894.834960937500000,19929.984827853300000,23855551.209359200000000,08/10/29,01/04/1,746
1933,CA,LPF,00000017,INDIAN CYN,USF,0,3,00000000,1,,0.000000000000000,38223.437500000000000,55357.391783236700000,154684768.861508000000000,08/19/33,01/04/1,747
1959,CA,NOD,00000020,THREE PEAKS,BLM,0,14,00000000,1,,11930.000000000000000,12250.496093750000000,56515.605152540200000,49575998.176272400000000,07/20/59,01/04/1,748
1910,CA,MDF,00000002,GLASS MOUNTAIN,USF,0,1,00000000,1,,0.000000000000000,146967.562500000000000,156400.195025707000000,594756599.698269000000000,07/13/10,01/04/1,749
1928,CA,KNF,00000181,,USF,0,14,00000000,1,,0.000000000000000,33653.148437500000000,72280.169339052400000,136189464.600480000000000,01/04/1,01/04/1,750
1950,CA,LNF,00000001,PORCUPINE,USF,0,9,00000000,1,,0.000000000000000,12633.156250000000000,36839.042714195500000,51124568.695692200000000,09/02/50,01/04/1,751
