State,Fips,Postal,Name,four,five,six,seven,eight,nine,ten,eleven,twelve,thirteen
08,119,CO,Teller County,53787,56557,57686,59075,58457,53928,59966,60313,59558,67896
08,121,CO,Washington County,32344,39779,34115,38149,38982,40778,40914,43433,43446,49812
08,123,CO,Weld County,46241,48338,52037,52228,55845,54578,52334,51773,55332,60452
08,125,CO,Yuma County,35687,37089,38067,41570,43560,42813,43361,46246,45059,50030
09,000,CT,Connecticut,56617,60840,63352,65969,68294,66906,64321,65822,67275,68245
09,001,CT,Fairfield County,60790,71493,76378,80020,84250,78892,74634,77065,79536,83808
09,003,CT,Hartford County,54093,57722,58608,61056,64045,61962,60028,60947,63374,65643
09,005,CT,Litchfield County,59546,63869,66113,68142,67520,67688,66076,68658,67746,73576
09,007,CT,Middlesex County,63949,69856,68764,72155,74645,74524,70805,75714,74588,79667
09,009,CT,New Haven County,52591,53577,56755,59640,61459,60388,57070,58985,59217,60783
09,011,CT,New London County,54218,58674,59398,60907,67484,63450,61792,63561,65573,65391
09,013,CT,Tolland County,62711,72167,69458,74700,75251,78471,74868,77124,75048,77175
09,015,CT,Windham County,47306,48630,53802,57339,54027,56342,56564,54911,54221,60136
10,000,DE,Delaware,49545,52508,53714,55988,58380,56985,56172,58159,58326,59758
10,001,DE,Kent County,44889,47335,47635,47407,55179,50884,51490,51045,51695,56258
10,003,DE,New Castle County,54304,59054,58184,59871,63301,62051,59877,63087,62086,65132
10,005,DE,Sussex County,41661,44632,45798,50132,47727,50024,48582,51060,48684,52094
11,000,DC,District of Columbia,46211,48078,51746,54812,58553,58906,60729,62087,65231,68407
11,001,DC,District of Columbia,46211,48078,51746,54812,58553,58906,60729,62087,65231,68407
12,000,FL,Florida,40900,42437,45494,47804,47802,44755,44390,44250,45006,46328
12,001,FL,Alachua County,34696,35474,37046,38075,42980,38597,40656,39825,41297,41969
12,003,FL,Baker County,41589,43011,44860,45783,48443,46513,45802,42564,45721,50981
12,005,FL,Bay County,38972,40540,44058,47495,45655,43930,44364,44204,45259,47393
12,007,FL,Bradford County,34104,36699,38060,40542,41154,38360,39454,39271,38680,44498
12,009,FL,Brevard County,44248,43403,46415,50261,49473,45683,46331,46494,46332,48444
12,011,FL,Broward County,43136,46618,50399,52504,51594,48772,47917,48478,49564,51089
12,013,FL,Calhoun County,27521,28450,31397,28186,33613,32920,34054,32395,33418,36948
12,015,FL,Charlotte County,37820,39159,43746,46328,46378,40874,41991,41346,44454,45242
12,017,FL,Citrus County,33576,34171,35563,36979,38476,37861,36174,35041,38937,41688
12,019,FL,Clay County,53201,54277,59994,58696,61057,57858,57913,54867,56359,61340
12,021,FL,Collier County,48812,52301,56135,58519,61379,53934,53341,51039,54475,59153
12,023,FL,Columbia County,32455,33383,37724,40422,38816,36923,34870,36452,37091,44529
12,027,FL,DeSoto County,28638,34879,32754,35988,37478,33791,33966,32753,33602,35845
12,029,FL,Dixie County,26999,28251,28847,31018,31443,30268,30967,30801,31913,34212
12,031,FL,Duval County,41736,44694,45770,49175,50660,47002,46112,45995,43835,49390
12,033,FL,Escambia County,36743,39830,41923,41772,41690,40794,41428,41072,44539,44746
12,035,FL,Flagler County,45374,45355,46685,45639,49014,50249,45685,47095,44460,51280
12,037,FL,Franklin County,30678,30960,33000,35182,34787,33956,34522,35288,37868,36506
12,039,FL,Gadsden County,31070,33246,35136,35322,34316,34570,35704,34154,35854,37272
12,041,FL,Gilchrist County,32644,35286,36483,39383,37120,37139,38517,38046,38016,43579
12,043,FL,Glades County,31973,34415,36040,37220,39251,34920,39089,38825,37004,42838
12,045,FL,Gulf County,32893,34823,36278,38160,38632,35656,39403,37373,34940,42538
12,047,FL,Hamilton County,26411,28301,30399,30971,32444,31038,31820,29482,32232,36703
12,049,FL,Hardee County,28669,31989,33034,36590,34385,33728,33732,33058,34012,38068
12,051,FL,Hendry County,32197,36211,35235,38270,38771,35858,37220,35247,36515,40271
12,053,FL,Hernando County,35577,37672,39840,43208,39552,40352,37867,40411,37093,41519
12,055,FL,Highlands County,30343,31104,33242,34098,33703,33401,34469,33692,34722,35779
12,057,FL,Hillsborough County,44850,45084,46751,50485,49762,47129,46043,46592,46534,50756
12,059,FL,Holmes County,28694,30778,30794,33321,33251,31861,33696,33211,36272,35958
12,061,FL,Indian River County,41522,44450,45034,47563,48267,43685,47525,42053,42638,47197
12,063,FL,Jackson County,31022,32723,32879,35897,37707,35968,37351,35193,34978,38956
12,065,FL,Jefferson County,33962,35349,39018,40217,36482,38193,39113,40252,38244,43259
12,067,FL,Lafayette County,27896,31038,33234,36855,39293,35689,36001,40407,34054,40831
12,069,FL,Lake County,40745,40059,42194,46557,45517,42479,42343,44965,41579,46580
12,071,FL,Lee County,43476,46000,48674,50750,50863,45624,44377,45515,46396,47982
12,073,FL,Leon County,39562,42667,41958,48739,47318,40725,42393,44857,46014,49067
12,075,FL,Levy County,29314,29917,31966,34499,35267,32528,32197,33544,32815,35628
12,077,FL,Liberty County,30451,31896,33987,36758,38608,36809,37815,37446,37726,40054
12,079,FL,Madison County,28230,30029,32113,39394,32502,31174,31942,31578,31469,33161
12,081,FL,Manatee County,41419,44165,45401,48940,46573,45565,44990,43494,46999,50140
12,083,FL,Marion County,34948,35974,39550,39354,40266,38988,37162,36425,37287,40332
12,085,FL,Martin County,45341,46133,51113,55229,52743,50351,49539,50417,47120,55302
12,086,FL,Miami-Dade County,34682,37142,41178,43495,43921,41367,40145,40476,41311,42435
12,087,FL,Monroe County,42195,47268,50598,55054,52908,49740,50388,51152,52152,53481
12,089,FL,Nassau County,50301,51007,55496,56500,59514,55180,57605,54706,55367,61382
12,091,FL,Okaloosa County,45424,49384,52615,54633,54420,49215,51173,49643,52381,56851
12,093,FL,Okeechobee County,31332,33029,36866,36989,35724,35349,35417,33806,34742,38273
12,095,FL,Orange County,41725,44183,48776,50988,50674,46826,45105,44635,45565,47751
12,097,FL,Osceola County,39770,40978,44277,46599,45766,42626,42165,40933,42743,43855
12,099,FL,Palm Beach County,44186,48086,51658,53500,52807,49660,49891,48973,51217,52670
12,101,FL,Pasco County,38065,39327,41700,44233,42407,40289,42184,40859,42695,46812
12,103,FL,Pinellas County,38547,40669,41960,44325,45899,43200,42628,42761,44819,44862
12,105,FL,Polk County,36339,39114,41176,44216,44350,41913,41184,40258,41337,43841
12,107,FL,Putnam County,30098,30958,31755,33282,35168,31492,33300,31150,33593,35303
12,109,FL,St. Johns County,55712,57277,58306,63728,67238,62180,60841,63299,62112,70412
12,111,FL,St. Lucie County,39377,42048,44466,46127,44788,44545,39378,41384,41934,45659
12,113,FL,Santa Rosa County,46298,47005,52453,50935,54174,53419,51208,53155,59854,58078
12,115,FL,Sarasota County,44023,44789,48626,50031,49001,45953,46047,47457,48239,50960
12,117,FL,Seminole County,50842,52390,56655,56315,58175,56201,57381,54449,54901,57784
12,119,FL,Sumter County,37523,36194,42459,42828,48106,46586,45165,44595,47017,55370
12,121,FL,Suwannee County,31744,33114,32847,36054,34427,34372,39259,34947,34434,38843
12,123,FL,Taylor County,31784,32680,34900,38056,36349,34240,35343,33863,36257,41850
12,125,FL,Union County,33821,35592,37740,41124,42734,38077,40523,40743,39486,44933
12,127,FL,Volusia County,37247,38457,40857,42268,45831,41390,41368,38477,40114,41951
12,129,FL,Wakulla County,39849,41863,47672,46997,48012,48022,47566,50716,46773,51784
12,131,FL,Walton County,37350,38799,42115,45288,43779,42854,44622,44763,40239,48892
12,133,FL,Washington County,30138,31104,32982,34535,34632,36519,35378,35004,36560,38767
13,000,GA,Georgia,42679,45564,46808,49080,50834,47469,46252,45886,47125,48376
13,001,GA,Appling County,31046,32152,34673,33275,34654,32752,36601,35164,35757,40411
13,003,GA,Atkinson County,26720,27657,28853,30431,31389,28917,28579,28693,28693,33487
13,005,GA,Bacon County,28270,29342,30872,31424,33481,30148,31692,31301,32460,37010
13,007,GA,Baker County,25951,29610,29889,41795,31834,31837,33950,33347,30042,40754
13,009,GA,Baldwin County,33531,36414,36486,39180,38719,37029,36091,34304,35412,39053
13,011,GA,Banks County,40754,41783,41553,43813,44269,43026,42196,42673,43102,46588
13,013,GA,Barrow County,46979,49829,49356,51283,51318,47864,52391,50996,49608,58148
13,015,GA,Bartow County,46219,47309,46720,48366,51762,46981,43825,45072,46693,49576
13,017,GA,Ben Hill County,28013,28009,28341,31781,31091,28711,29910,29425,29155,32899
13,019,GA,Berrien County,31559,33786,32915,34460,34718,33142,32859,33417,32955,40507
13,021,GA,Bibb County,35540,34872,36750,36954,40857,37367,36220,35125,36198,39285
13,023,GA,Bleckley County,35869,36643,36909,38711,39962,38610,38513,39461,40922,44212
13,025,GA,Brantley County,33687,34189,36060,38316,37814,34631,35732,36300,36303,40422
13,027,GA,Brooks County,26064,28244,29434,32302,35007,31769,32067,29282,32176,37316
13,029,GA,Bryan County,54365,57758,60620,60879,62038,58092,65478,63092,61561,72037
13,031,GA,Bulloch County,30045,31519,34153,34861,38631,33858,31943,33192,35078,38791
13,033,GA,Burke County,29159,29434,30774,33142,32311,31031,30688,31188,32324,35817
13,035,GA,Butts County,40547,42829,45817,46610,45398,42931,43777,40330,42815,47303
13,037,GA,Calhoun County,24746,26022,26402,28348,29435,28902,28618,27860,28818,33742
13,039,GA,Camden County,44648,45987,46754,46583,51985,49581,48967,50207,51638,53224
13,043,GA,Candler County,27441,28232,29226,31239,31651,31020,30496,28263,31703,34503
13,045,GA,Carroll County,41470,43183,44025,43196,47307,45158,45242,43237,43636,47794
13,047,GA,Catoosa County,42832,45840,45094,47022,47990,43814,47337,47111,46600,53272
13,049,GA,Charlton County,29107,28430,32488,39270,35320,34824,32316,31582,32626,38402
13,051,GA,Chatham County,38248,42091,40472,45124,45132,42431,42728,42383,42694,47205
13,053,GA,Chattahoochee County,35472,38835,38906,45308,42016,40725,46292,41476,43020,51120
13,055,GA,Chattooga County,31284,33065,33939,33356,34249,33342,33990,33350,34976,37690
13,057,GA,Cherokee County,64064,64226,65555,63518,68627,66972,63520,65769,68800,72180
13,059,GA,Clarke County,29751,30627,31167,36158,36254,32727,34000,30880,32720,35132
13,061,GA,Clay County,22627,23456,24726,26051,26697,25915,27080,26420,26957,29828
13,063,GA,Clayton County,39511,41877,42079,43674,46293,42975,36595,37706,37594,42495
13,065,GA,Clinch County,27005,27912,30143,30119,31396,29779,30428,30237,31347,33197
13,067,GA,Cobb County,52936,61771,61574,64665,69728,62893,59471,57995,62596,64790
13,069,GA,Coffee County,30710,31289,33705,33666,34451,31761,33527,32351,32646,36556
13,071,GA,Colquitt County,27983,29259,29198,33024,34038,30793,32010,30669,32692,35724
13,073,GA,Columbia County,61466,64514,63457,68224,66181,68986,64435,62717,69582,76884
13,075,GA,Cook County,28201,30227,29924,30607,34674,31220,32244,32812,32107,35262
13,077,GA,Coweta County,55859,55936,61939,58627,61199,59848,56407,56878,61153,65874
13,079,GA,Crawford County,38735,39750,41556,42626,41429,41560,41593,41855,42409,47612
13,081,GA,Crisp County,26873,28069,28294,30385,30881,28473,35232,29134,29175,33432
13,083,GA,Dade County,36388,38428,40031,40654,41503,38797,40161,41233,40984,47372
13,085,GA,Dawson County,50686,47925,54705,56964,57769,53215,51127,53339,54503,57720
13,087,GA,Decatur County,28148,29805,30840,32650,32546,30144,33288,31054,30331,37109
13,089,GA,DeKalb County,44965,47757,50427,51753,54708,50092,47068,48293,49061,51928
13,091,GA,Dodge County,28310,29741,30563,32393,33632,32743,33731,31696,32926,37062
13,093,GA,Dooly County,28054,29562,29781,30266,32608,31229,32216,29970,30371,34644
13,095,GA,Dougherty County,30526,35373,31808,33073,35729,32953,31200,30186,31065,33770
13,097,GA,Douglas County,49964,53034,55332,55659,57926,50798,52887,50501,51540,55816
13,099,GA,Early County,26358,29114,28365,28703,31761,27076,30572,31345,30953,35459
13,101,GA,Echols County,26739,30853,30393,32430,35925,28491,32674,32543,32664,38064
13,103,GA,Effingham County,51185,52520,53634,54132,59956,54678,60017,59502,62568,66032
13,105,GA,Elbert County,30322,32287,28130,33344,34986,32865,32888,33068,33081,37718
13,107,GA,Emanuel County,26040,26639,27349,26223,30236,27038,30985,30459,28254,33153
13,109,GA,Evans County,27437,28201,29894,34526,33269,30513,32427,30858,31683,35949
13,111,GA,Fannin County,32290,35057,35271,35710,36134,33698,33253,34775,35474,39141
13,113,GA,Fayette County,75679,77525,80537,79166,82678,77491,79276,74476,78717,86484
13,115,GA,Floyd County,37778,38105,39095,42685,41865,39682,38289,40159,38523,42532
13,117,GA,Forsyth County,74379,81603,83491,85318,88626,84567,81629,85137,87380,91628
13,119,GA,Franklin County,33595,34307,35472,36616,37110,35021,36109,31042,35150,42399
13,121,GA,Fulton County,45819,51882,54452,58052,62682,56313,53580,54893,55816,57101
13,123,GA,Gilmer County,36570,37302,38356,39902,40665,38275,39710,36359,39637,43169
13,125,GA,Glascock County,33009,33055,34177,36994,36630,34129,36433,35247,35637,41697
13,127,GA,Glynn County,40233,41109,47551,46260,50236,46386,42993,44238,43782,47226
13,129,GA,Gordon County,40344,38718,41326,42769,43789,40652,40656,42253,41141,45630
13,131,GA,Grady County,29698,30608,32212,33060,35688,32041,31297,33368,32860,38577
13,133,GA,Greene County,33959,36104,37890,38835,39211,38613,36001,39209,43406,46743
13,135,GA,Gwinnett County,56395,61446,63251,64005,66327,58732,57848,56944,56665,60909
13,137,GA,Habersham County,38407,37313,41402,41696,45377,37168,40316,39879,41343,44448
13,139,GA,Hall County,45949,48359,46813,51764,53083,49334,47238,49324,49636,50189
13,141,GA,Hancock County,24297,25802,25521,27426,28039,25102,23887,26107,25416,28396
13,143,GA,Haralson County,34608,36254,36820,38722,39707,37156,39046,37495,39407,43256
13,145,GA,Harris County,52175,53482,56454,61783,62024,63351,62264,64048,63806,66651
13,147,GA,Hart County,33801,35457,36834,36667,39593,35343,33753,36327,36483,43852
13,149,GA,Heard County,34124,36243,36298,42076,39864,36846,39614,35765,39756,43700
13,151,GA,Henry County,62437,60342,61268,63395,63199,63892,59371,58130,57848,63280
13,153,GA,Houston County,47134,48922,49154,52911,57755,50733,54977,51851,54307,56238
13,155,GA,Irwin County,29954,30517,31576,33902,34199,35649,32859,33602,32965,39383
13,157,GA,Jackson County,43896,44174,41290,49820,51329,50591,50409,49400,50403,56036
13,159,GA,Jasper County,40290,42156,42330,44695,42849,44958,43443,43618,41842,44777
13,161,GA,Jeff Davis County,29599,29341,29341,32530,32750,31455,32380,32248,32867,37750
13,163,GA,Jefferson County,28173,28203,28692,30967,31191,29835,29683,27703,29316,31582
13,165,GA,Jenkins County,24603,25951,27140,28152,28405,26340,27682,25807,29525,31328
13,167,GA,Johnson County,25286,26671,26514,28310,28704,27279,28332,28585,28995,32492
13,169,GA,Jones County,45130,45727,45598,50652,51708,49618,52215,48792,51941,56693
13,171,GA,Lamar County,37201,38475,38828,40923,41668,40302,40001,40769,38892,44839
13,173,GA,Lanier County,29876,31091,32193,34041,33732,37166,33430,33929,33481,38585
13,175,GA,Laurens County,33188,36024,36216,36092,38676,36476,36568,34865,34910,37043
13,177,GA,Lee County,50477,57653,58127,55446,59690,57044,61489,60652,63338,68593
13,179,GA,Liberty County,37048,38374,37788,40993,39997,41275,39697,40659,41922,42858
13,181,GA,Lincoln County,31880,30799,34454,36260,36358,36179,35201,35183,36396,39142
13,183,GA,Long County,31905,33426,34208,37334,38168,37358,38243,35244,39176,44270
13,185,GA,Lowndes County,33286,37525,36225,38666,41209,38143,36486,34252,36920,40015
13,187,GA,Lumpkin County,40923,41204,44164,46582,45475,45211,44309,44422,44289,46898
13,189,GA,McDuffie County,33185,33987,35099,36645,39676,33748,36559,36907,36331,40775
13,191,GA,McIntosh County,31055,33372,34017,36026,36397,34659,35681,34787,37040,39763
13,193,GA,Macon County,23644,25140,25975,27742,29374,27831,27324,27934,28654,31737
13,195,GA,Madison County,37677,38248,40547,42627,41389,40871,41267,40123,40209,47257
13,197,GA,Marion County,30059,31545,33286,34453,34982,33075,33534,34189,33633,38116
13,199,GA,Meriwether County,30994,31780,37922,35093,35566,34861,35287,34589,35312,38254
13,201,GA,Miller County,27574,29093,33328,31895,32359,32124,32015,33063,32262,35355
13,205,GA,Mitchell County,25812,27279,28898,30732,31893,34733,31094,31088,30020,35402
13,207,GA,Monroe County,44507,49102,46375,50423,52114,53805,49839,51747,50594,59454
13,209,GA,Montgomery County,30531,31368,33308,34961,35888,33803,35133,34379,33983,40236
13,211,GA,Morgan County,41872,42954,45034,47245,46853,44296,45804,46176,46445,52975
13,213,GA,Murray County,38175,37792,41283,35817,42588,38573,39911,36230,35918,44164
13,215,GA,Muscogee County,35130,34954,40406,41095,40276,39060,36359,37564,43264,42112
13,217,GA,Newton County,47083,49349,49879,49995,54286,50137,48989,44089,48780,54745
13,219,GA,Oconee County,61966,62966,66586,70872,77053,74630,76298,71707,75532,78591
13,221,GA,Oglethorpe County,37523,40383,40491,43514,43832,41836,40936,44066,42992,48187
13,223,GA,Paulding County,58801,56989,60993,59828,64598,63663,61496,59185,59621,63954
13,225,GA,Peach County,34029,36795,37647,39506,44210,39195,38024,39838,39726,46454
13,227,GA,Pickens County,46504,47697,47987,50617,52222,50790,48532,50282,50131,57418
13,229,GA,Pierce County,32533,32218,34524,37173,36721,35475,37262,38290,38777,39429
13,231,GA,Pike County,47415,47796,50756,51043,57143,55674,52411,54457,51781,56735
13,233,GA,Polk County,34514,36621,37045,37814,39067,37989,36468,36326,37815,41878
13,235,GA,Pulaski County,31813,33333,34285,39076,35027,35180,36665,34820,35847,40563
13,237,GA,Putnam County,37224,38883,40866,44128,42656,41604,40037,40168,40644,46390
13,239,GA,Quitman County,26419,27632,27332,28877,31608,28772,28102,28621,28675,31892
13,241,GA,Rabun County,35441,36253,38863,39188,37119,36887,37990,34394,37684,41675
13,243,GA,Randolph County,23503,23986,23863,26487,28131,26370,26863,27950,28497,30830
13,245,GA,Richmond County,32775,36291,35136,36944,37723,34552,37866,37352,36490,38639
13,247,GA,Rockdale County,50818,52755,55386,55642,58107,51265,53899,51106,50699,53882
13,249,GA,Schley County,33051,34586,35519,37613,38086,38245,37761,37669,39105,42397
13,251,GA,Screven County,29029,30281,32592,32638,33699,33711,30925,32990,33508,38464
